,title_id,title,year,genre,duration,director,actors,description,avg_vote,budget,gross_income_usa,gross_income_global,votes,user_reviews,critics_reviews,profit
44336,tt0413099,Evan Almighty,2007,Comedy,96,Tom Shadyac,"Steve Carell, Morgan Freeman, Lauren Graham, Johnny Simmons, Graham Phillips, Jimmy Bennett, John Goodman, Wanda Sykes, John Michael Higgins, Jonah Hill, Molly Shannon, Harve Presnell, P.J. Byrne, Ralph Louis Harris, Arden Myrin",God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,5.4,175000000,100462298,173418781.0,132822,285.0,188.0,-1581219.0
54493,tt1301990,Every Day,2010,Comedy,93,Richard Levine,"Liev Schreiber, Helen Hunt, Carla Gugino, Ezra Miller, Skyler Fortgang, David Harbour, Eddie Izzard, Brian Dennehy, Chris Beetem, Daniel Farcher, Matt Kempner, Daniel Yelsky, Sabrina Hahn, Tilky Jones, Michael H. Ingram",A comedy about a New York City couple (Schreiber and Hunt) in romantic and family crises.,5.7,3000000,46029,46029.0,3217,16.0,46.0,-2953971.0
78393,tt7026672,Every Day,2018,Drama,97,Michael Sucsy,"Angourie Rice, Justice Smith, Jeni Ross, Lucas Jade Zumann, Rory McDonald, Katie Douglas, Jacob Batalon, Ian Alexander, Sean Jones, Colin Ford, Jake Sim, Nicole Law, Karena Evans, Owen Teague, Hannah Alissa Richardson",A shy teenager falls for a spirit who wakes up in the body of a different person every morning.,6.4,4900000,6102076,10421847.0,15065,113.0,69.0,5521847.0
66716,tt2937696,Everybody Wants Some!!,2016,Comedy,117,Richard Linklater,"Blake Jenner, Juston Street, Ryan Guzman, Tyler Hoechlin, Wyatt Russell, Glen Powell, Temple Baker, J. Quinton Johnson, Will Brittain, Courtney Tailor, Taylor Murphy, Christina Burdette, Zoey Deutch, Sophia Ali, Austin Amelio","In 1980, a group of college baseball players navigate their way through the freedoms and responsibilities of unsupervised adulthood.",6.9,10000000,3400278,4644472.0,48838,153.0,272.0,-5355528.0
48464,tt0790657,Everybody Wants to Be Italian,2007,Comedy,105,Jason Todd Ipson,"Jay Jablonski, Cerina Vincent, John Kapelos, John Enos III, Richard Libertini, Marisa Petroro, Perry Anzilotti, Anthony Russell, Tammy Pescatelli, Dan Cortese, Judith Scarpone, P.J. Marino, Penny Marshall, Sylvia Panacione, Damien Di Paola","It's a case of mistaken ethnicity, where two non-Italians pretend to be Italian to win each others hearts in Boston's North End.",5.8,3000000,351416,532726.0,1709,9.0,14.0,-2467274.0
48343,tt0780511,Everybody's Fine,2009,Adventure,99,Kirk Jones,"Robert De Niro, Drew Barrymore, Kate Beckinsale, Sam Rockwell, Lucian Maisel, Damian Young, James Frain, Melissa Leo, Katherine Moennig, Brendan Sexton III, James Murtaugh, Austin Lysy, Chandler Frantz, Lily Mo Sheen, Seamus Davey-Fitzpatrick",A widower who realized his only connection to his family was through his wife sets off on an impromptu road trip to reunite with each of his grown children.,7.1,21000000,9208876,16443609.0,56697,129.0,161.0,-4556391.0
44023,tt0404030,Everything Is Illuminated,2005,Comedy,106,Liev Schreiber,"Eugene Hutz, Elijah Wood, Jonathan Safran Foer, Jana Hrabetova, Stephen Samudovsky, Ljubomir Dezera, Oleksandr Choroshko, Gil Kazimirov, Zuzana Hodkova, Mikki, Mouse, Boris Lyoskin, Robert Chytil, Jaroslava Sochova, Sergei Ryabtsev","A young Jewish American man endeavors to find the woman who saved his grandfather during World War II in a Ukrainian village, that was ultimately razed by the Nazis, with the help of an eccentric local.",7.4,7000000,1712337,3601974.0,55345,183.0,98.0,-3398026.0
56882,tt1531663,Everything Must Go,2010,Drama,97,Dan Rush,"Will Ferrell, Christopher Jordan Wallace, Rebecca Hall, Michael Peña, Rosalie Michaels, Stephen Root, Laura Dern, Glenn Howerton, Argos MacCallum, Todd Bryant, Jason Spisak, Tyler Johnstone, Kyle Sharkey, Scott Takeda, Matthew Dearing","When an alcoholic relapses, causing him to lose his wife and his job, he holds a yard sale on his front lawn in an attempt to start over. A new neighbor might be the key to his return to form.",6.4,5000000,2711643,2820490.0,46325,104.0,153.0,-2179510.0
36166,tt0228277,Everything Put Together,2000,Drama,87,Marc Forster,"Radha Mitchell, Megan Mullally, Catherine Lloyd Burns, Jacqueline Heinze, Courtney Watkins, Matt Malloy, Mark Boone Junior, Blake Rossi, Louis Ferreira, Michele Hicks, Alan Ruck, Stéphanie Schneider, Vince Vieluf, John P. Hunter, Kevin Ratliffe",The story of a Californian couple expecting a child and their group of friends confronted with the tragedy of a big loss.,6.3,100000,2963,8741.0,638,10.0,24.0,-91259.0
73657,tt5001718,"Everything, Everything",2017,Drama,96,Stella Meghie,"Amandla Stenberg, Nick Robinson, Anika Noni Rose, Ana de la Reguera, Taylor Hickson, Danube Hermosillo, Dan Payne, Fiona Loewi, Sage Brocklebank, Robert Lawrenson, Peter Benson, Françoise Yip, Farryn VanHumbeck, Marion Eisman, Allison Riley",A teenager who's spent her whole life confined to her home falls for the boy next door.,6.4,10000000,34121140,61621140.0,28800,118.0,100.0,51621140.0
54325,tt1288558,Evil Dead,2013,Fantasy,91,Fede Alvarez,"Jane Levy, Shiloh Fernandez, Lou Taylor Pucci, Jessica Lucas, Elizabeth Blackmore, Phoenix Connolly, Jim McLarty, Sian Davis, Stephen Butterworth, Karl Willetts, Randal Wilson, Rupert Degas, Bob Dorian, Ellen Sandweiss, Inca","Five friends head to a remote cabin, where the discovery of a Book of the Dead leads them to unwittingly summon up demons living in the nearby woods.",6.5,17000000,54239856,97542952.0,149153,861.0,562.0,80542952.0
37189,tt0251075,Evolution,2001,Comedy,101,Ivan Reitman,"David Duchovny, Julianne Moore, Orlando Jones, Seann William Scott, Ted Levine, Ethan Suplee, Michael Bower, Pat Kilbane, Ty Burrell, Dan Aykroyd, Katharine Towne, Gregory Itzin, Ashley Clark, Michelle Wolff, Sarah Silverman","A fire-fighting cadet, two college professors, and a geeky but sexy government scientist work against an alien organism that has been rapidly evolving since its arrival on Earth inside a meteor.",6.1,80000000,38345494,98376292.0,114629,417.0,158.0,18376292.0
41473,tt0340103,Exorcism,2003,Horror,98,William A. Baker,"Brian Patrick Clarke, Jack Donner, Tony Burton, Eddie Applegate, Eileen Dietz, Karen Knotts, Nicole Dionne, Dwayne Chattman, Jeff Marchelletta, Stephen Wozniak, Ernest Hardin Jr., Robert Axelrod, Alice Amter, Christopher Andrews, Kimberly Atkinson","In the city of angels - Los Angeles - no one is immune from the lurking spirits, neither good nor evil. As the end of time rapidly approaches, both forces have much work to do. Both sides ...",1.8,1000000,1303,1303.0,237,18.0,1.0,-998697.0
35190,tt0204313,Exorcist: The Beginning,2004,Horror,114,Renny Harlin,"Stellan Skarsgård, Izabella Scorupco, James D'Arcy, Remy Sweeney, Julian Wadham, Andrew French, Ralph Brown, Ben Cross, David Bradley, Alan Ford, Antonie Kamerling, Eddie Osei, Israel Oyelumade, Patrick O'Kane, James Bellamy","Years before Father Lankester Merrin helped save Regan MacNeil's soul, he first encounters the demon Pazuzu in East Africa. This is the tale of Father Merrin's initial battle with Pazuzu and the rediscovery of his faith.",5.1,80000000,41821986,76899937.0,32132,311.0,171.0,-3100063.0
52059,tt1095001,Explicit Ills,2008,Drama,87,Mark Webber,"Paul Dano, Rosario Dawson, Naomie Harris, Lou Taylor Pucci, Frankie Shaw, Tariq Trotter, Francisco Burgos, Martin Cepeda, Destini Edwards, Ross K. Kim, Tim Dowlin, Rebecca Comerford, Nicole Mitchell, Rukiya Thomas, Sam Meyerson","A drama of four interconnecting stories revolving around love, drugs and poverty in Philadelphia.",5.7,1500000,28564,28564.0,665,6.0,19.0,-1471436.0
53496,tt1225822,Extract,2009,Comedy,92,Mike Judge,"Jason Bateman, Mila Kunis, Kristen Wiig, Ben Affleck, J.K. Simmons, Clifton Collins Jr., Dustin Milligan, David Koechner, Beth Grant, T.J. Miller, Javier Gutierrez, Lidia Porto, Gene Simmons, Matt Schulze, Lamberto Gutierrez","Joel, the owner of an extract plant, tries to contend with myriad personal and professional problems, such as his potentially unfaithful wife and employees who want to take advantage of him.",6.1,8000000,10823158,10848783.0,43160,117.0,191.0,2848783.0
53812,tt1244659,Extraordinary Measures,2010,Drama,106,Tom Vaughan,"Brendan Fraser, Harrison Ford, Keri Russell, Meredith Droeger, Diego Velazquez, Sam M. Hall, Jared Harris, Patrick Bauchau, Alan Ruck, David Clennon, Dee Wallace, Courtney B. Vance, Ayanna Berkshire, P.J. Byrne, Andrea White",A drama centered on the efforts of John and Aileen Crowley to find a researcher who might have a cure for their two children's rare genetic disorder.,6.4,31000000,12068313,15134293.0,15804,67.0,128.0,-15865707.0
47154,tt0477302,Extremely Loud & Incredibly Close,2011,Adventure,129,Stephen Daldry,"Tom Hanks, Thomas Horn, Sandra Bullock, Zoe Caldwell, Dennis Hearn, Paul Klementowicz, Julian Tepper, Caleb Reynolds, John Goodman, Max von Sydow, Stephen McKinley Henderson, Lorna Pruce, Viola Davis, Jeffrey Wright, Hazelle Goodman","A nine-year-old amateur inventor, Francophile, and pacifist searches New York City for the lock that matches a mysterious key left behind by his father, who died in the World Trade Center on September 11, 2001.",6.9,40000000,31847881,55247881.0,94159,369.0,288.0,15247881.0
46632,tt0465407,Eye of the Dolphin,2006,Comedy,102,Michael D. Sellers,"Carly Schroeder, Adrian Dunbar, George Harris, Christine Adams, Katharine Ross, Rudy Levarity, Jane Lynch, Joey Jam, Vivica Watkins, Greg Lee, Alexa Sheehan, Robert Keskemety, Marshall Thompson, Jahmaal McIntyre, Christopher Herrod",A young girl discovers she can communicate with dolphins.,5.7,2500000,72210,72310.0,898,18.0,18.0,-2427690.0
43714,tt0396587,FAQs,2005,Drama,95,"Everett Lewis, Joe Lia","Joe Lia, Allan Louis, Lance Lee Davis, Adam Larson, Joshua Paul, Art Roberts, Minerva Vier, Vince Parenti, Bryan Fox, Justin Meloni, Thomas Magazeno, Tara Nova","After living on the tough streets of LA for a while, India hopes that every gay basher will meet his destiny. In this case Destiny is a black, 6 foot, high heel wearing, gun toting, drag ...",5.8,250000,1967,1967.0,480,13.0,7.0,-248033.0
48670,tt0805526,Facing the Giants,2006,Drama,111,Alex Kendrick,"Erin Bethea, James Blackwell, Bailey Cave, Shannen Fields, Tracy Goode, Dan W. Howell Sr., Alex Kendrick, Jim McBride, Tommy McBride, Michael McLendon, Jason McLeod, Mark Richt, Kyle Scott, Mary Smit, Steve Williams",A losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results.,6.6,100000,10178331,10307987.0,14843,395.0,29.0,10207987.0
45244,tt0432402,Factory Girl,2006,Biography,90,George Hickenlooper,"Sienna Miller, Guy Pearce, Hayden Christensen, Jimmy Fallon, Jack Huston, Armin Amiri, Tara Summers, Mena Suvari, Shawn Hatosy, Beth Grant, James Naughton, Edward Herrmann, Illeana Douglas, Mary Elizabeth Winstead, Don Novello",Based on the rise and fall of socialite,6.5,7000000,1675241,3572632.0,20196,106.0,124.0,-3427368.0
45010,tt0427229,Failure to Launch,2006,Comedy,97,Tom Dey,"Matthew McConaughey, Sarah Jessica Parker, Zooey Deschanel, Justin Bartha, Bradley Cooper, Terry Bradshaw, Kathy Bates, Tyrel Jackson Williams, Katheryn Winnick, Rob Corddry, Patton Oswalt, Stephen Tobolowsky, Kate McGregor-Stewart, Adam Alexi-Malle, Gretchen Cleevely",A thirty-something is still living with his parents until they hire an interventionist to help him graduate out of the house. That's when the fun begins.,5.6,50000000,88715192,128402901.0,68684,251.0,141.0,78402901.0
63709,tt2295722,Falcon Rising,2014,Action,103,Ernie Barbarash,"Michael Jai White, Neal McDonough, Jimmy Navarro, Millie Ruperto, Lateef Crowder, Masashi Odate, Hazuki Kato, Laila Ali, Sala Baker, Arianna Benitez, Jazmín Caratini, Jonathan Cardenales Rolon, Daniel Cardona, José Caro, Ernesto Concepción","Chapman is an ex-marine in Brazil's slums, battling the yakuza outfit who attacked his sister and left her for dead.",5.8,4500000,11774,267476.0,7152,51.0,37.0,-4232524.0
51021,tt1016075,Fame,2009,Comedy,107,Kevin Tancharoen,"Kay Panabaker, Walter Perez, Naturi Naughton, Asher Monroe, Kherington Payne, Collins Pennie, Kristy Flores, Paul McGill, Bebe Neuwirth, Paul Iacono, Charles S. Dutton, Kelsey Grammer, Anna Maria Perez de Tagle, Megan Mullally, Debbie Allen",An updated version of the musical,5.0,18000000,22455510,77211836.0,15528,82.0,131.0,59211836.0
50079,tt0914845,Familiar Strangers,2008,Comedy,86,Zackary Adler,"Shawn Hatosy, DJ Qualls, Tom Bower, Nikki Reed, Ann Dowd, Cameron Richardson, Georgia Mae Lively, Kevin Murray, Angus Sutherland, Keith Woodard, William Rough, Dennis Cupp, Jacqueline Harvey, Chris Jenkins, Chris Jenkins","Asks the question, Is it really possible to relate to ones parents and siblings after being replaced by the family dog? . . . Perhaps as friends - weird friends?",5.5,1000000,34068,34068.0,420,13.0,4.0,-965932.0
47688,tt0489049,Fanboys,2009,Adventure,90,Kyle Newman,"Sam Huntington, Chris Marquette, Dan Fogler, Jay Baruchel, Kristen Bell, David Denman, Christopher McDonald, Charlie B. Brown, Isaac Kappy, Stephen Pina, Seth Rogen, Tarek Bishara, Clark Sanchez, Stanley Shunkamolah, Danny Trejo",Star Wars fanatics take a cross-country trip to,6.6,3900000,688529,960828.0,54722,73.0,125.0,-2939172.0
78016,tt6806448,Fast & Furious Presents: Hobbs & Shaw,2019,Action,137,David Leitch,"Dwayne Johnson, Jason Statham, Idris Elba, Vanessa Kirby, Helen Mirren, Eiza González, Eddie Marsan, Eliana Sua, Cliff Curtis, Lori Pelenise Tuisano, John Tui, Joshua Mauga, Joe Anoa'i, Rob Delaney, Alex King",Lawman Luke Hobbs and outcast Deckard Shaw form an unlikely alliance when a cyber-genetically enhanced villain threatens the future of humanity.,6.5,200000000,173810100,758910100.0,106848,1012.0,279.0,558910100.0
55845,tt1433108,Faster,2010,Action,98,George Tillman Jr.,"Dwayne Johnson, Mauricio Lopez, Jim Gaines, Tom Berenger, Jan Hoag, Courtney Gains, Billy Bob Thornton, Michael Irby, Josh Clark, Carla Gugino, Michael Blain-Rozgay, Mike Epps, Sidney S. Liufau, Oliver Jackson-Cohen, Maggie Grace",An ex-con gets on a series of apparently unrelated killings. He gets tracked by a veteran cop with secrets of his own and an egocentric hit man.,6.4,24000000,23240020,35626958.0,94966,173.0,197.0,11626958.0
43715,tt0396592,Fat Albert,2004,Animation,93,Joel Zwick,"Kenan Thompson, Kyla Pratt, Dania Ramirez, Shedrack Anderson III, Aaron Frazier, Marques Houston, Alphonso McAuley, Keith Robinson, Jermaine Williams, Aaron Carter, Omarion, J. Mack Slaughter, Nick Zano, Annie Abbott, Alice Greczyn","Fat Albert and the Cosby Kids come to life and step out of their animated, inner-city Philadelphia world.",4.3,26000000,48116322,48551322.0,10720,92.0,60.0,22551322.0
61417,tt1995304,Fat Kid Rules the World,2012,Comedy,98,Matthew Lillard,"Jacob Wysocki, Matt O'Leary, Billy Campbell, Dylan Arnold, Tyler Trerise, Russell Hodgkinson, Sean Donavan, Julian Gavilanes, Lili Simmons, Jeffrey Doornbos, Lino Marioni, Michael Loftus, Stephanie Sarreal Park, Duane Cawthon, Frances Hearn",A dropout comes to the aid of a chubby and suicidal high-school kid by recruiting him as the drummer for his upstart punk-rock band.,6.4,750000,41000,41000.0,3181,12.0,40.0,-709000.0
61193,tt1966359,Father Figures,2017,Comedy,113,Lawrence Sher,"Robert Jon Mello, Ed Helms, Retta, Zachary Haven, Mary Grill, Glenn Close, Ann McKenzie, Owen Wilson, Jessica Gomes, Harry Shearer, Sarah Skeist, Jo Helton, Terry Bradshaw, Debra Stipe, Ving Rhames","Upon learning that their mother has been lying to them for years about their allegedly deceased father, two fraternal twin brothers hit the road in order to find him.",5.5,25000000,17501244,25601244.0,15323,95.0,57.0,601244.0
44984,tt0426459,Feast,2005,Action,95,John Gulager,"Duane Whitaker, Balthazar Getty, Chauntae Davies, Hannah Bernall, Diane Ayala Goldner, Josh Zuckerman, Henry Rollins, Eileen Ryan, Jason Mewes, Judah Friedlander, Clu Gulager, Krista Allen, Anthony 'Treach' Criss, Jenny Wade, Tyler Patrick Jones",Patrons locked inside a bar are forced to fight monsters.,6.3,3200000,56131,719135.0,28536,257.0,136.0,-2480865.0
55102,tt1354687,Feed the Fish,2010,Comedy,92,Michael Matzdorff,"Tony Shalhoub, Barry Corbin, Katie Aselton, Vanessa Branch, Patrick Cavanaugh, Michael Shalhoub, Susan Shalhoub Larkin, Ryan Bailey, Matt Braaten, Michael Chernus, David Colton, Anthony Evangelista, Dawn Forrester, Jade Gialdini, Carlos Kotkin","Follows the journey of Joe Peterson, a burned out children's book writer who's approaching a midlife crisis.",6.0,240000,101170,101170.0,407,7.0,6.0,-138830.0
72120,tt4477536,Fifty Shades Freed,2018,Drama,105,James Foley,"Dakota Johnson, Jamie Dornan, Eric Johnson, Eloise Mumford, Rita Ora, Luke Grimes, Victor Rasuk, Max Martini, Jennifer Ehle, Marcia Gay Harden, Bruce Altman, Arielle Kebbel, Callum Keith Rennie, Robinne Lee, Brant Daugherty","Anastasia and Christian get married, but Jack Hyde continues to threaten their relationship.",4.5,55000000,100407760,371985018.0,46819,231.0,178.0,316985018.0
72647,tt4667094,Fifty Shades of Black,2016,Comedy,92,Michael Tiddes,"Marlon Wayans, Kali Hawk, Fred Willard, Mike Epps, Affion Crockett, Jane Seymour, Florence Henderson, Andrew Bachelor, Jenny Zigrino, Kate Miner, Sydney Castillo, Irene Choi, Russell Peters, D.C. Ervin, Chaunte Wayans",An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,3.5,5000000,11686940,22227514.0,17887,75.0,74.0,17227514.0
63917,tt2322441,Fifty Shades of Grey,2015,Drama,125,Sam Taylor-Johnson,"Dakota Johnson, Jamie Dornan, Jennifer Ehle, Eloise Mumford, Victor Rasuk, Luke Grimes, Marcia Gay Harden, Rita Ora, Max Martini, Callum Keith Rennie, Andrew Airlie, Dylan Neal, Elliat Albrecht, Rachel Skarsten, Emily Fonda","Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.",4.1,40000000,166167230,569651467.0,284182,1502.0,395.0,529651467.0
